Old ID,HR,rMSSD,pNN50,SDNN,HF,LF,LFHF,VLF,ULF,Time,Exp,Participant,Step,Seq,ID,No-Step
PS-9_032_21_05_24_15_47_45_3.csv,72.52102641,45.98878809,23.28767123,52.70404861,621.2242676,676.472977,1.088935208,175.7679915,278.2262692,120.6405479,9,32,21,3,9_32_21_3,32_21_3
PS-9_032_21_05_24_15_47_45_4.csv,73.57878864,42.13619288,18.12080537,54.84757116,408.8072452,536.0555666,1.311267285,145.0999477,348.9781105,120.8152203,9,32,21,4,9_32_21_4,32_21_4
PS-9_032_21_05_24_15_47_45_5.csv,73.93549091,39.51715405,18.66666667,48.60254414,195.0900039,331.5984235,1.699720216,323.2210446,354.7984711,120.8308406,9,32,21,5,9_32_21_5,32_21_5
PS-9_032_21_05_24_15_47_45_6.csv,72.97528077,35.35831545,14.96598639,40.64262436,171.4487127,440.4225579,2.568829775,161.8634795,15.98214452,120.4569433,9,32,21,6,9_32_21_6,32_21_6
PS-9_033_21_05_24_16_15_31_0.csv,73.828125,41.01529086,16.89189189,70.97917121,285.3168276,795.9701439,2.789776371,1271.305039,471.9755867,120.6241788,9,33,21,0,9_33_21_0,33_21_0
PS-9_033_21_05_24_16_15_31_1.csv,74.6976819,33.96401107,13.24503311,41.20251253,221.8443016,129.6619437,0.584472726,135.9056946,154.2343243,120.4434156,9,33,21,1,9_33_21_1,33_21_1
PS-9_033_21_05_24_16_15_31_2.csv,73.01664617,26.74161804,7.482993197,35.27902855,123.9442229,426.830941,3.443734052,69.50394884,31.83362381,120.6599577,9,33,21,2,9_33_21_2,33_21_2
PS-9_033_21_05_24_16_15_31_3.csv,73.4592973,41.10934639,15.54054054,49.57175147,166.7597191,393.2094688,2.357940341,189.7231352,376.7265223,120.8801525,9,33,21,3,9_33_21_3,33_21_3
PS-9_034_21_05_24_18_51_16_0.csv,78.34177425,34.0192974,13.29113924,53.87146664,321.9004977,610.2747455,1.895849028,251.6562954,345.0395549,120.2067276,9,34,21,0,9_34_21_0,34_21_0
PS-9_034_21_05_24_18_51_16_1.csv,82.06179327,35.31995602,14.02439024,46.83491921,254.1627134,419.91668,1.652156897,332.1773678,510.7726364,120.0227926,9,34,21,1,9_34_21_1,34_21_1
PS-9_034_21_05_24_18_51_16_2.csv,82.46357328,22.36212616,6.024096386,28.38915335,67.20597453,191.914167,2.855611697,30.0496576,91.29865167,120.3879382,9,34,21,2,9_34_21_2,34_21_2
PS-9_034_21_05_24_18_51_16_3.csv,81.74769078,35.67908306,15.6626506,42.84642284,427.3059524,583.1226564,1.364649037,50.92024538,39.66627032,120.5965346,9,34,21,3,9_34_21_3,34_21_3
PS-9_034_21_05_24_18_51_16_4.csv,81.71381322,33.22616594,11.51515152,45.60731142,211.0850196,478.3965411,2.266368982,64.3630541,292.5044061,120.4307274,9,34,21,4,9_34_21_4,34_21_4
PS-9_034_21_05_24_18_51_16_5.csv,80.79446613,30.40900696,11.72839506,39.81551947,226.9226657,312.7050483,1.378024744,113.9446636,248.9489993,120.0049871,9,34,21,5,9_34_21_5,34_21_5
PS-9_034_21_05_24_18_51_16_6.csv,81.32263803,27.46298547,6.707317073,40.64630927,140.0858531,279.3201557,1.993921223,220.0287215,216.6310347,120.0618574,9,34,21,6,9_34_21_6,34_21_6
PS-9_035_21_05_25_09_37_40_0.csv,78.57271695,40.15031951,11.03896104,78.24840297,215.4383435,526.8782909,2.445610574,802.9994275,668.4176797,120.6630709,9,35,21,0,9_35_21_0,35_21_0
PS-9_035_21_05_25_09_37_40_1.csv,77.34375,37.5614822,10.8974359,48.2217551,214.4486553,239.5983925,1.117276264,319.4470999,149.4276526,120.3276587,9,35,21,1,9_35_21_1,35_21_1
PS-9_035_21_05_25_09_37_40_2.csv,78.22265625,42.73711516,16.66666667,69.06015882,288.3734541,2220.517126,7.700144014,430.3341562,647.5476582,120.1903744,9,35,21,2,9_35_21_2,35_21_2
PS-9_035_21_05_25_09_37_40_3.csv,79.64587676,26.29727569,7.594936709,42.47659013,172.9138174,197.9540738,1.144813507,40.56395619,235.8884818,120.7246158,9,35,21,3,9_35_21_3,35_21_3
PS-9_035_21_05_25_09_37_40_4.csv,79.54502497,22.174908,3.773584906,40.19858135,31.17537643,114.8366055,3.683567567,42.48380998,25.31262321,120.313183,9,35,21,4,9_35_21_4,35_21_4
PS-9_035_21_05_25_09_37_40_5.csv,80.41992187,19.59991012,6.211180124,27.07990579,75.80036865,132.2852149,1.745179045,62.98651617,41.79795237,120.2759724,9,35,21,5,9_35_21_5,35_21_5
PS-9_036_21_05_25_15_22_56_0.csv,81.77174655,49.02562733,19.63190184,69.35392999,768.618049,1915.571323,2.49222787,349.9693424,772.2250446,120.4262064,9,36,21,0,9_36_21_0,36_21_0
PS-9_036_21_05_25_15_22_56_1.csv,81.23448791,28.00164671,8.588957055,42.18096609,146.0102124,261.4077024,1.790338484,51.32105025,271.1172243,120.4180784,9,36,21,1,9_36_21_1,36_21_1
PS-9_036_21_05_25_15_22_56_2.csv,82.06099878,29.49445271,9.696969697,39.53056852,175.573118,498.4684084,2.839092989,64.68339587,48.3243236,120.4441943,9,36,21,2,9_36_21_2,36_21_2
PS-9_037_21_05_25_10_20_07_0.csv,72.06304203,39.22391348,15.75342466,52.59339789,343.4620821,1067.092782,3.106872162,151.8079282,117.7927391,120.618434,9,37,21,0,9_37_21_0,37_21_0
PS-9_037_21_05_25_10_20_07_1.csv,73.21259554,31.95795435,11.56462585,42.42306605,192.5004619,305.8602335,1.588880518,14.63959202,265.7260017,120.4474563,9,37,21,1,9_37_21_1,37_21_1
PS-9_037_21_05_25_10_20_07_2.csv,74.28027337,42.30242451,21.33333333,64.56009485,466.1043692,837.2284869,1.796225357,422.5134175,328.1108266,120.5114328,9,37,21,2,9_37_21_2,37_21_2
PS-9_037_21_05_25_10_20_07_3.csv,72.24547765,30.75640066,11.72413793,43.12802857,148.2202737,559.2458466,3.773072553,449.8732478,383.0224258,120.7561984,9,37,21,3,9_37_21_3,37_21_3
PS-9_038_21_05_25_15_32_57_0.csv,78.35024076,50.63999817,19.10828025,74.59274059,229.740765,1755.766345,7.642380509,704.9619332,400.1114754,120.4232627,9,38,21,0,9_38_21_0,38_21_0
PS-9_038_21_05_25_15_32_57_1.csv,74.07997997,48.58724116,25.16556291,79.60877138,264.5313234,1389.268063,5.251809297,1208.364811,980.3104255,120.3909651,9,38,21,1,9_38_21_1,38_21_1
PS-9_038_21_05_25_15_32_57_2.csv,82.07027421,43.3126151,25.15337423,58.94043648,295.1877715,1068.14881,3.618540174,100.341823,476.0843526,120.2059897,9,38,21,2,9_38_21_2,38_21_2
PS-9_038_21_05_25_15_32_57_3.csv,78.57116098,53.61614994,22.43589744,89.14535893,417.0477229,1588.437414,3.808766544,342.6215772,1237.147838,120.7628771,9,38,21,3,9_38_21_3,38_21_3
PS-9_038_21_05_25_15_32_57_4.csv,85.31431393,50.338783,22.35294118,70.48669782,534.3558421,2183.57563,4.086369902,1136.683592,558.734999,120.4056518,9,38,21,4,9_38_21_4,38_21_4
PS-9_039_21_05_25_19_06_08_0.csv,73.97854349,59.67401946,32.66666667,80.53572447,621.9155348,1197.728344,1.925869797,181.5090456,1176.398634,120.1132487,9,39,21,0,9_39_21_0,39_21_0
PS-9_039_21_05_25_19_06_08_1.csv,81.43289975,45.45067336,21.60493827,65.38659671,237.4008846,1066.854311,4.49389358,384.9605996,184.4620776,120.3030272,9,39,21,1,9_39_21_1,39_21_1
PS-9_039_21_05_25_19_06_08_2.csv,81.84344318,32.98894317,11.04294479,46.62008118,146.1956781,349.7853867,2.392583633,256.0100011,484.810821,120.1666113,9,39,21,2,9_39_21_2,39_21_2
PS-9_040_21_05_25_19_24_51_0.csv,68.14377348,32.72817849,9.352517986,52.39243914,232.4286531,728.3381497,3.133598806,123.1187664,940.6294094,120.0970302,9,40,21,0,9_40_21_0,40_21_0
PS-9_040_21_05_25_19_24_51_1.csv,68.64607487,37.14313604,13.57142857,50.31463179,173.2489972,1199.0281,6.92083717,22.06323208,67.86688204,120.7795242,9,40,21,1,9_40_21_1,40_21_1
PS-9_040_21_05_25_19_24_51_2.csv,68.06489247,38.12183746,13.76811594,41.32587944,258.32844,523.8442741,2.027822698,193.4907768,212.8445008,120.3445656,9,40,21,2,9_40_21_2,40_21_2
PS-9_043_21_05_26_12_40_08_0.csv,65.95372327,16.60794106,1.503759398,30.11003821,44.90079441,127.4960815,2.839506142,250.4197271,125.6629021,120.7028965,9,43,21,0,9_43_21_0,43_21_0
PS-9_043_21_05_26_12_40_08_1.csv,64.66863833,28.14427776,5.384615385,44.69666275,128.7818123,549.8937722,4.269964542,162.9759857,290.0969293,120.4066341,9,43,21,1,9_43_21_1,43_21_1
PS-9_043_21_05_26_12_40_08_2.csv,64.17440233,20.40117751,4.615384615,40.8053115,52.8771139,496.7074385,9.393618559,92.34495201,445.2138582,120.1156573,9,43,21,2,9_43_21_2,43_21_2
PS-9_043_21_05_26_12_40_08_3.csv,65.31630869,28.55187653,5.970149254,43.76124955,153.6122509,394.5551401,2.5685135,191.3930786,255.3751929,120.8909521,9,43,21,3,9_43_21_3,43_21_3
PS-9_043_21_05_26_12_40_08_4.csv,64.45677384,16.47014142,2.307692308,39.59710424,25.01783956,224.3587474,8.967950526,128.8196257,252.8673938,120.1621462,9,43,21,4,9_43_21_4,43_21_4
PS-9_043_21_05_26_12_40_08_5.csv,62.51267272,15.52702385,0.793650794,28.94754035,45.22768737,421.7318808,9.324639515,232.2294389,60.0989237,120.4523663,9,43,21,5,9_43_21_5,43_21_5
PS-9_044_21_05_26_15_38_11_0.csv,78.46064042,41.11980551,20,61.10662975,312.5702303,713.5071197,2.282709774,399.5751791,944.7055912,120.3316464,9,44,21,0,9_44_21_0,44_21_0
PS-9_044_21_05_26_15_38_11_1.csv,75.91956192,38.57411279,18.95424837,66.16125884,336.7755523,1731.813711,5.142337972,563.9667187,553.9478842,120.5379819,9,44,21,1,9_44_21_1,44_21_1
PS-9_044_21_05_26_15_38_11_2.csv,76.54987838,40.74226295,16.99346405,57.69121896,434.5478345,588.9016544,1.35520559,112.8992959,580.1459795,120.5915577,9,44,21,2,9_44_21_2,44_21_2
PS-9_044_21_05_26_15_38_11_3.csv,78.4287889,39.44100958,17.72151899,55.69451783,283.6841778,605.289354,2.133673294,207.5365941,435.4637494,120.1452361,9,44,21,3,9_44_21_3,44_21_3
PS-9_044_21_05_26_15_38_11_4.csv,78.6740206,54.03420835,23.87096774,88.45684802,264.3362913,883.5559604,3.342545045,784.1198638,720.5561364,120.4975127,9,44,21,4,9_44_21_4,44_21_4
PS-9_044_21_05_26_15_38_11_5.csv,80.41316611,33.64075366,11.25,41.49978283,172.7670019,596.6627115,3.453568707,68.09360327,119.2493989,120.4364266,9,44,21,5,9_44_21_5,44_21_5
PS-9_045_21_05_26_16_12_50_0.csv,72.06496487,51.26327504,25.36231884,101.9057753,409.0931429,3329.983333,8.139914812,1268.99351,3633.627433,120.0865079,9,45,21,0,9_45_21_0,45_21_0
PS-9_045_21_05_26_16_12_50_1.csv,75.14648437,40.02337304,18,71.30152464,212.6805424,689.3259579,3.241133157,281.5572399,2491.035324,120.1537094,9,45,21,1,9_45_21_1,45_21_1
PS-9_045_21_05_26_16_12_50_2.csv,78.53274842,43.4889758,15.72327044,62.75742922,512.3429144,2041.375938,3.984393814,753.0948041,62.9568853,120.7248857,9,45,21,2,9_45_21_2,45_21_2
PS-9_045_21_05_26_16_12_50_3.csv,75.62965769,38.5866934,14.37908497,52.33095678,258.5796235,1076.515297,4.163186882,226.5533076,170.6012343,120.2929114,9,45,21,3,9_45_21_3,45_21_3
PS-9_046_21_05_26_18_31_38_0.csv,78.10507916,34.15444608,10.82802548,52.99114124,185.5522694,393.1216876,2.118657394,43.62787132,470.9423781,120.7725634,9,46,21,0,9_46_21_0,46_21_0
PS-9_046_21_05_26_18_31_38_1.csv,80.59661853,29.77052185,7.36196319,57.64521468,231.5166908,589.6019233,2.546692945,150.0043,513.4733833,120.2296484,9,46,21,1,9_46_21_1,46_21_1
PS-9_046_21_05_26_18_31_38_2.csv,76.76279461,30.41779788,11.68831169,49.23418355,118.5308246,909.1379547,7.670055089,293.4147479,504.3966298,120.0620112,9,46,21,2,9_46_21_2,46_21_2
PS-9_046_21_05_26_18_31_38_3.csv,77.90963637,30.49089499,9.554140127,42.07731922,110.1362532,429.1647237,3.896670817,126.3443172,116.9549084,120.2646407,9,46,21,3,9_46_21_3,46_21_3
PS-9_046_21_05_26_18_31_38_4.csv,76.46484375,33.57658187,10.38961039,44.86058625,154.2602946,1068.286114,6.925217643,20.43154979,88.88732332,120.3195025,9,46,21,4,9_46_21_4,46_21_4
PS-9_047_21_05_26_19_18_44_0.csv,77.48144334,49.41934647,20.26143791,80.41468195,244.0538025,1022.376431,4.189143624,565.2110212,1717.162025,120.1658496,9,47,21,0,9_47_21_0,47_21_0
PS-9_047_21_05_26_19_18_44_1.csv,83.49609375,28.74477155,9.090909091,52.29801614,138.8205021,687.6401728,4.953448248,176.9777216,106.6692202,120.3355701,9,47,21,1,9_47_21_1,47_21_1
PS-9_047_21_05_26_19_18_44_2.csv,82.8750586,17.3838556,2.994011976,25.49176356,61.45371912,152.136549,2.47562802,46.56672598,187.4326289,120.6750821,9,47,21,2,9_47_21_2,47_21_2
PS-9_047_21_05_26_19_18_44_3.csv,84.75852618,14.54451763,1.764705882,21.27457059,22.36335759,115.7527914,5.176002346,15.69653775,66.90658359,120.4488186,9,47,21,3,9_47_21_3,47_21_3
PS-9_048_21_06_06_10_05_05_0.csv,68.61251237,18.17839902,1.428571429,37.77252585,38.97126761,139.7749737,3.586616044,249.4766669,225.5213548,120.7846647,9,48,21,0,9_48_21_0,48_21_0
PS-9_048_21_06_06_10_05_05_1.csv,70.48687953,13.61037362,0.704225352,26.41063769,49.17697972,132.1600289,2.687436879,103.8514699,209.5488087,120.4425701,9,48,21,1,9_48_21_1,48_21_1
PS-9_048_21_06_06_10_05_05_2.csv,70.2209474,19.36515423,2.836879433,35.78325755,38.04231297,278.5260037,7.321479215,359.766702,234.7697633,120.0406603,9,48,21,2,9_48_21_2,48_21_2
PS-9_048_21_06_06_10_05_05_3.csv,69.49126719,15.68491831,1.428571429,25.24062238,37.3153737,183.9220339,4.928854133,30.52788089,174.9542896,120.6103993,9,48,21,3,9_48_21_3,48_21_3
PS-9_049_21_06_06_10_23_56_0.csv,81.97317049,58.61066721,21.60493827,92.59887136,344.3637798,1282.431383,3.724060016,461.2118261,974.2449873,120.4989389,9,49,21,0,9_49_21_0,49_21_0
PS-9_049_21_06_06_10_23_56_1.csv,82.86944465,33.45612605,13.85542169,47.28884619,87.40806726,432.0382626,4.942773318,236.404563,369.4947215,120.5117125,9,49,21,1,9_49_21_1,49_21_1
PS-9_049_21_06_06_10_23_56_2.csv,80.54829768,40.57821214,20.625,44.34992117,369.370587,621.7681041,1.683317855,100.5759008,40.22602459,120.0684086,9,49,21,2,9_49_21_2,49_21_2
PS-9_049_21_06_06_10_23_56_3.csv,82.57282307,42.89649223,17.57575758,56.33947289,404.507628,950.2260285,2.349092978,177.6728582,503.3377113,120.6237947,9,49,21,3,9_49_21_3,49_21_3
PS-9_049_21_06_06_10_23_56_4.csv,82.58091848,35.22437953,19.51219512,48.65164815,300.3507775,794.1705417,2.644143452,235.3068516,130.2586535,120.2183112,9,49,21,4,9_49_21_4,49_21_4
PS-9_049_21_06_06_10_23_56_5.csv,83.31361736,37.84400338,15.6626506,49.0862152,340.4520633,833.8791207,2.449329027,265.6238987,126.4869575,120.3429938,9,49,21,5,9_49_21_5,49_21_5
PS-9_050_21_06_06_12_55_21_0.csv,79.50373123,51.58734742,22.07792208,92.32192268,484.9482833,2865.465097,5.908805528,2436.541817,5135.81288,120.6328546,9,50,21,0,9_50_21_0,50_21_0
PS-9_050_21_06_06_12_55_21_1.csv,82.13325777,38.56999941,22.56097561,43.70318821,218.7943884,277.0289771,1.266161253,212.625448,225.622931,120.1392156,9,50,21,1,9_50_21_1,50_21_1
PS-9_050_21_06_06_12_55_21_2.csv,81.54561117,44.75607915,14.375,95.16762005,469.9493621,978.2799282,2.081670936,1487.839379,2512.774805,120.6658426,9,50,21,2,9_50_21_2,50_21_2
PS-9_051_21_06_06_13_29_07_0.csv,75.14648437,29.33211213,7.236842105,47.29823112,197.2241697,643.9039793,3.264833008,193.9732696,729.0041652,120.5507325,9,51,21,0,9_51_21_0,51_21_0
PS-9_051_21_06_06_13_29_07_1.csv,79.95855763,26.50534301,9.259259259,45.81381177,196.0507396,455.4901495,2.323327881,64.8353232,198.3843829,120.5144077,9,51,21,1,9_51_21_1,51_21_1
PS-9_051_21_06_06_13_29_07_2.csv,79.02195876,30.47443425,8.75,48.31865315,187.6213694,474.2248435,2.527563065,157.5544038,251.2695265,120.0296147,9,51,21,2,9_51_21_2,51_21_2
PS-9_051_21_06_06_13_29_07_3.csv,73.74008791,39.61835081,14.66666667,56.71365782,355.6024054,620.5664678,1.745113245,10.9929781,457.2206201,120.4326572,9,51,21,3,9_51_21_3,51_21_3
PS-9_052_21_06_06_15_30_00_0.csv,71.02111428,43.6649845,22.91666667,56.66031789,249.5521833,646.4820782,2.590568712,232.1796102,285.5314004,120.2048675,9,52,21,0,9_52_21_0,52_21_0
PS-9_052_21_06_06_15_30_00_1.csv,69.46594903,41.68242049,22.69503546,51.69956129,286.8147433,319.516847,1.11401821,390.6635452,92.09202543,120.6787989,9,52,21,1,9_52_21_1,52_21_1
PS-9_052_21_06_06_15_30_00_2.csv,69.43359375,30.33384837,8.571428571,38.35551258,141.4224905,425.6254157,3.009602039,14.65806416,30.90213646,120.7937323,9,52,21,2,9_52_21_2,52_21_2
PS-9_052_21_06_06_15_30_00_3.csv,68.39023454,35.67230198,14.38848921,42.51062685,152.0521728,303.4054249,1.995403416,184.9930826,159.5570755,120.6610995,9,52,21,3,9_52_21_3,52_21_3
PS-9_053_21_06_06_15_57_06_0.csv,76.27682544,38.96306719,16.33986928,50.51666764,519.4409179,738.6185553,1.421949118,658.5847073,242.9728729,120.2539168,9,53,21,0,9_53_21_0,53_21_0
PS-9_053_21_06_06_15_57_06_1.csv,76.34243121,34.09121866,12.41830065,45.45177557,187.0263305,671.2716291,3.589182483,248.8452765,167.9845471,120.0298387,9,53,21,1,9_53_21_1,53_21_1
PS-9_053_21_06_06_15_57_06_2.csv,78.09395973,42.04292883,19.87179487,52.79039814,295.8990611,701.13635,2.369511912,376.3078134,670.341998,120.2621509,9,53,21,2,9_53_21_2,53_21_2
PS-9_053_21_06_06_15_57_06_3.csv,78.03251813,24.64651188,5.095541401,33.54407379,99.44064929,217.551386,2.187751061,30.5203781,39.81444972,120.1154696,9,53,21,3,9_53_21_3,53_21_3
PS-9_054_21_06_06_18_30_23_0.csv,79.11792063,43.47773647,22.64150943,54.34266094,319.0564602,647.6836716,2.029997046,253.5825915,341.5181691,120.3164278,9,54,21,0,9_54_21_0,54_21_0
PS-9_054_21_06_06_18_30_23_1.csv,76.14334367,34.7905025,14.19354839,45.38507449,225.3329016,270.1152603,1.198738659,25.50727285,214.9765708,120.2837428,9,54,21,1,9_54_21_1,54_21_1
PS-9_054_21_06_06_18_30_23_2.csv,77.39768803,46.92939435,24.20382166,54.28895532,554.9371904,507.8635744,0.915173074,164.2497689,140.430774,120.7534204,9,54,21,2,9_54_21_2,54_21_2
PS-9_055_21_06_06_19_08_54_0.csv,75.29244528,48.76452537,26.97368421,66.22882106,622.0216296,707.7608105,1.137839549,314.5284263,202.318412,120.3282804,9,55,21,0,9_55_21_0,55_21_0
PS-9_055_21_06_06_19_08_54_1.csv,72.5148874,52.75431647,27.08333333,93.77238618,341.4569194,2205.664505,6.459568923,877.1988104,2964.125364,120.3334092,9,55,21,1,9_55_21_1,55_21_1
PS-9_055_21_06_06_19_08_54_2.csv,74.39247788,47.73738839,26,74.72319067,693.78947,2594.066529,3.738982272,195.611544,197.9467104,120.0777479,9,55,21,2,9_55_21_2,55_21_2
PS-9_055_21_06_06_19_08_54_3.csv,77.35465648,53.74292545,25.97402597,79.07220735,367.8717381,1421.659275,3.864551494,542.9065672,632.3032028,120.1791139,9,55,21,3,9_55_21_3,55_21_3
PS-9_056_21_06_07_09_55_18_0.csv,80.32347577,48.14934628,27.5,57.7781458,601.442303,511.239247,0.850022096,263.3714885,443.7096616,120.2918298,9,56,21,0,9_56_21_0,56_21_0
PS-9_056_21_06_07_09_55_18_1.csv,82.81602927,35.29481838,16.36363636,56.1074485,113.6081,874.0194359,7.693284513,201.9100103,256.3850667,120.1780107,9,56,21,1,9_56_21_1,56_21_1
PS-9_056_21_06_07_09_55_18_2.csv,79.45590227,41.23301939,17.61006289,58.95348478,314.8958517,964.3050215,3.062298268,95.63869776,592.8186948,120.0190617,9,56,21,2,9_56_21_2,56_21_2
PS-9_056_21_06_07_09_55_18_3.csv,81.91374622,31.77790524,10.36585366,47.82225233,185.8788108,409.0371898,2.200558461,163.9460218,91.94295921,120.5838561,9,56,21,3,9_56_21_3,56_21_3
PS-9_056_21_06_07_09_55_18_4.csv,80.55150457,40.74467632,17.68292683,82.806975,293.8750425,965.5459434,3.285566325,1777.420636,3189.142133,120.1998424,9,56,21,4,9_56_21_4,56_21_4
PS-9_056_21_06_07_09_55_18_5.csv,83.92469303,39.47891281,15.56886228,66.76580508,188.2504391,415.9308775,2.209455019,378.554238,542.3564934,120.6131454,9,56,21,5,9_56_21_5,56_21_5
PS-9_056_21_06_07_09_55_18_6.csv,81.11386225,48.44045116,19.01840491,60.72879369,302.12858,480.0897798,1.589024712,643.2217151,535.363597,120.3215368,9,56,21,6,9_56_21_6,56_21_6
PS-9_057_21_06_07_10_09_31_0.csv,69.03552561,29.4490292,8.633093525,48.76461878,186.9993294,1105.256691,5.910484785,138.5462024,186.116374,120.2201633,9,57,21,0,9_57_21_0,57_21_0
PS-9_057_21_06_07_10_09_31_1.csv,69.41414012,33.59266097,11.42857143,39.28452346,153.2531014,342.2109135,2.232978715,96.90815429,58.46129774,120.3049382,9,57,21,1,9_57_21_1,57_21_1
PS-9_057_21_06_07_10_09_31_2.csv,70.11144644,32.51221225,13.28671329,48.86609265,145.3188464,485.4176627,3.340362759,238.9364433,115.0484933,120.8376338,9,57,21,2,9_57_21_2,57_21_2
PS-9_057_21_06_07_10_09_31_3.csv,68.82606846,32.82448511,12.23021583,46.12335589,226.5391669,720.528176,3.180589855,28.01303227,346.0762206,120.5658256,9,57,21,3,9_57_21_3,57_21_3
PS-9_057_21_06_07_10_09_31_4.csv,67.93837728,36.57283673,16.66666667,52.37226521,193.7985302,615.2597897,3.174739195,603.2407734,221.9143122,120.4210306,9,57,21,4,9_57_21_4,57_21_4
PS-9_058_21_06_07_12_40_32_0.csv,73.48945395,33.49747662,17.12328767,56.15796813,216.1376174,295.8644298,1.368870599,184.8736227,861.3950514,120.7329687,9,58,21,0,9_58_21_0,58_21_0
PS-9_058_21_06_07_12_40_32_1.csv,74.73241373,24.65873553,6,30.4067034,105.3738866,161.2524968,1.530288973,105.6876581,29.47158962,120.0338928,9,58,21,1,9_58_21_1,58_21_1
PS-9_058_21_06_07_12_40_32_2.csv,75.66321509,30.77426871,9.933774834,48.73297066,72.42256387,949.9524538,13.11680232,171.9954296,397.8048937,120.1228048,9,58,21,2,9_58_21_2,58_21_2
PS-9_058_21_06_07_12_40_32_3.csv,75.17381953,27.15990375,9.271523179,38.22703333,69.62598692,285.9445872,4.10686584,177.3860463,275.4511937,120.2584968,9,58,21,3,9_58_21_3,58_21_3
PS-9_058_21_06_07_12_40_32_4.csv,73.91832644,27.77272658,9.395973154,36.1055451,153.4285241,307.1862995,2.002145958,56.3195334,174.0711939,120.743815,9,58,21,4,9_58_21_4,58_21_4
PS-9_060_21_06_07_15_43_04_0.csv,74.89872629,35.6219703,12.66666667,57.44227057,202.4581531,836.0089996,4.129292829,186.5088069,755.2893149,120.75179,9,60,21,0,9_60_21_0,60_21_0
PS-9_060_21_06_07_15_43_04_1.csv,74.26757812,31.50851822,12.83783784,36.97926896,195.3786932,473.8339649,2.425207975,67.33427697,148.3496333,120.2504809,9,60,21,1,9_60_21_1,60_21_1
PS-9_060_21_06_07_15_43_04_2.csv,75.08392457,30.17107014,10.59602649,38.33800332,86.37303016,377.0499165,4.365366316,64.63708079,77.23868912,120.2164916,9,60,21,2,9_60_21_2,60_21_2
PS-9_061_21_06_07_16_14_13_0.csv,69.23029439,49.86794003,30.21582734,70.87115379,567.9311699,1227.313006,2.161024207,408.8317999,534.301661,120.0520928,9,61,21,0,9_61_21_0,61_21_0
PS-9_061_21_06_07_16_14_13_1.csv,72.77064658,53.44915929,30.40540541,80.85605001,414.904631,1084.82969,2.614648304,1235.056349,482.2348271,120.7329864,9,61,21,1,9_61_21_1,61_21_1
PS-9_061_21_06_07_16_14_13_2.csv,70.32595848,55.07454622,28.36879433,76.50230951,401.2403031,2203.149219,5.49084726,564.7329669,514.5751858,120.4019603,9,61,21,2,9_61_21_2,61_21_2
PS-9_061_21_06_07_16_14_13_3.csv,72.42463609,53.24316503,28.08219178,68.93261369,701.5675315,1590.52656,2.267104005,79.75938159,269.7533252,120.5653587,9,61,21,3,9_61_21_3,61_21_3
PS-9_061_21_06_07_16_14_13_4.csv,70.8846773,51.88317353,24.11347518,71.41476346,467.2306284,946.8276471,2.026467422,751.3672942,308.5074628,120.0299095,9,61,21,4,9_61_21_4,61_21_4
PS-9_062_21_06_07_18_37_13_0.csv,69.4992724,47.22351007,25.89928058,71.43277941,254.1211934,1409.510082,5.54660579,660.4142586,834.1402516,120.6607251,9,62,21,0,9_62_21_0,62_21_0
PS-9_062_21_06_07_18_37_13_1.csv,71.42715018,50.81854141,27.08333333,70.39141451,369.3681668,679.8823939,1.840663205,1012.046909,447.2222432,120.3604129,9,62,21,1,9_62_21_1,62_21_1
PS-9_062_21_06_07_18_37_13_2.csv,68.67546538,53.13040029,27.3381295,79.73455882,617.7285332,1760.554438,2.850045519,866.528716,672.5129046,120.7404218,9,62,21,2,9_62_21_2,62_21_2
PS-9_062_21_06_07_18_37_13_3.csv,71.95224788,55.45256888,28.67132867,90.67361854,699.0113407,1165.365901,1.667163081,805.2977813,1452.085684,120.5142228,9,62,21,3,9_62_21_3,62_21_3
PS-9_062_21_06_07_18_37_13_4.csv,73.82941814,47.06872598,22.44897959,87.99640406,347.077428,1236.017116,3.561214347,1148.80028,3545.455176,120.5109079,9,62,21,4,9_62_21_4,62_21_4
PS-9_062_21_06_07_18_37_13_5.csv,73.66275678,49.85065479,25.67567568,79.34844646,510.2288259,1438.107207,2.81855343,995.0167579,1201.753868,120.5588077,9,62,21,5,9_62_21_5,62_21_5
PS-9_063_21_06_07_19_08_02_0.csv,74.70703125,57.72128574,32.87671233,100.6689504,654.1631363,1656.464271,2.532188348,3173.762944,2575.188189,120.3501791,9,63,21,0,9_63_21_0,63_21_0
PS-9_063_21_06_07_19_08_02_1.csv,80.88524001,44.0375108,22.36024845,65.77674762,576.0292546,1026.249552,1.781592765,1126.195099,1105.299166,120.0878038,9,63,21,1,9_63_21_1,63_21_1
PS-9_063_21_06_07_19_08_02_2.csv,82.09139224,37.80107161,17.07317073,47.56461532,284.0511895,831.0640142,2.925754389,184.3009666,49.38741795,120.2557945,9,63,21,2,9_63_21_2,63_21_2
PS-9_063_21_06_07_19_08_02_3.csv,81.53511222,37.84238917,22.08588957,50.90512963,269.1107763,414.8907727,1.541709992,183.3990843,491.4562133,120.2902791,9,63,21,3,9_63_21_3,63_21_3
PS-9_064_21_06_08_09_32_40_0.csv,83.64749405,44.19066292,22.15568862,58.26667809,340.6955397,1091.879524,3.204854179,120.4404066,814.1969333,120.2151697,9,64,21,0,9_64_21_0,64_21_0
