,Old ID,HR,rMSSD,pNN50,SDNN,HF,LF,LFHF,VLF,ULF,Time,Exp,Participant,Step,Seq,ID,No-Step
1,PS-10_001_47_05_28_12_39_18_0.csv,70.70374513,44.24511873,16.78832117,88.14392158,208.9766818,2898.665155,13.87075883,1340.347855,980.1556692,120.6381327,10,1,47,0,10_1_47_0,1-47-0
2,PS-10_001_47_05_28_12_39_18_1.csv,69.43359375,54.84753699,27.85714286,70.25110881,455.6037447,499.2992586,1.095906837,592.2111179,1030.502286,120.4061682,10,1,47,1,10_1_47_1,1-47-1
3,PS-10_001_50_05_28_12_47_34_0.csv,68.39847701,57.92627671,30.21582734,80.91290572,795.3338357,1273.764963,1.601547559,1008.123155,315.3919903,120.6896938,10,1,50,0,10_1_50_0,1-50-0
4,PS-10_002_47_05_28_13_20_43_0.csv,74.02686654,67.08326423,28.76712329,114.0005539,959.2199076,2195.597877,2.288941107,987.1843256,4539.821542,120.2417431,10,2,47,0,10_2_47_0,2-47-0
5,PS-10_002_47_05_28_13_20_43_1.csv,75.14648437,51.67671377,30.87248322,71.53507253,502.8068058,662.6278136,1.317857686,328.1533853,613.8669412,120.0594205,10,2,47,1,10_2_47_1,2-47-1
6,PS-10_002_50_05_28_13_29_06_0.csv,75.12575539,53.95840196,22.58064516,76.45208921,202.7368745,982.7279937,4.847307605,85.24645189,1286.049561,120.7223921,10,2,50,0,10_2_50_0,2-50-0
7,PS-10_002_50_05_28_13_29_06_1.csv,74.51133178,56.8090597,31.61290323,97.05372795,698.2660788,2845.174304,4.074627696,989.6575952,2859.806818,120.7013813,10,2,50,1,10_2_50_1,2-50-1
8,PS-10_002_50_05_28_13_29_06_2.csv,79.76555581,53.39949828,28.84615385,100.9159279,485.6046297,1943.791777,4.002827934,894.2393509,3784.922672,120.2038258,10,2,50,2,10_2_50_2,2-50-2
9,PS-10_003_47_05_28_16_04_33_0.csv,80.10214876,45.54272402,25.92592593,62.72671225,310.7945683,795.2903116,2.558893857,652.0690034,288.9972093,120.2745963,10,3,47,0,10_3_47_0,3-47-0
10,PS-10_003_47_05_28_16_04_33_1.csv,75.79568493,51.75935808,28.75816993,68.89907368,818.1758356,1622.910014,1.983571187,149.3708217,668.2248654,120.2979326,10,3,47,1,10_3_47_1,3-47-1
11,PS-10_003_50_05_28_16_12_39_0.csv,79.19782913,54.86252715,33.5443038,78.29117176,654.8361067,1723.294956,2.631643151,566.4553975,149.5506017,120.1842082,10,3,50,0,10_3_50_0,3-50-0
12,PS-10_003_50_05_28_16_12_39_1.csv,79.907129,48.27415356,24.8447205,65.68350978,243.1852323,663.4671998,2.728238033,742.6220985,374.2990388,120.7342099,10,3,50,1,10_3_50_1,3-50-1
13,PS-10_004_47_05_28_16_34_06_0.csv,81.48232178,50.29296579,29.87804878,67.33449918,496.4965997,589.74915,1.187821126,678.243762,489.5329219,120.4694109,10,4,47,0,10_4_47_0,4-47-0
14,PS-10_004_47_05_28_16_34_06_1.csv,79.63821617,54.46780076,26.08695652,80.73969269,520.0552317,1182.692441,2.27416699,676.2159402,482.9069841,120.2452898,10,4,47,1,10_4_47_1,4-47-1
15,PS-10_004_50_05_28_16_43_28_0.csv,81.32680868,65.25874794,38.32335329,92.54727788,998.3491912,3678.657337,3.684740138,597.4332218,412.0881396,120.4620092,10,4,50,0,10_4_50_0,4-50-0
16,PS-10_004_50_05_28_16_43_28_1.csv,88.14123457,58.65416273,26.85714286,83.81936205,607.8048792,2777.591422,4.569873519,259.4907781,1410.822881,120.1828871,10,4,50,1,10_4_50_1,4-50-1
17,PS-10_005_47_06_01_13_45_31_0.csv,83.33577645,34.7243805,16.07142857,43.85854572,236.1459072,458.9988645,1.943708743,52.03442114,190.9742339,120.6262891,10,5,47,0,10_5_47_0,5-47-0
18,PS-10_005_47_06_01_13_45_31_1.csv,82.11700381,49.95644163,32.31707317,61.31016956,758.6373163,849.1216378,1.119272173,244.9239998,630.1440248,120.4298183,10,5,47,1,10_5_47_1,5-47-1
19,PS-10_005_47_06_01_14_37_37_0.csv,80.859375,26.22253899,7.975460123,39.49872617,156.8603747,369.3521168,2.354655326,127.8089098,56.50225373,120.6113427,10,5,47,0,10_5_47_0,5-47-0
20,PS-10_005_47_06_01_14_37_37_1.csv,83.04809023,29.07015567,6.626506024,36.17779207,272.566926,306.910916,1.126002045,187.6812065,177.4594681,120.1714908,10,5,47,1,10_5_47_1,5-47-1
21,PS-10_005_50_06_01_13_53_48_0.csv,83.5004093,40.27145087,20.71005917,48.04292437,273.1194093,655.5615463,2.400274474,63.65008789,469.7277537,120.7838891,10,5,50,0,10_5_50_0,5-50-0
22,PS-10_005_50_06_01_13_53_48_1.csv,83.46018382,33.79894894,16.66666667,45.57511916,144.6657711,663.5081833,4.586490489,365.2427086,30.71036466,120.0365558,10,5,50,1,10_5_50_1,5-50-1
23,PS-10_005_50_06_01_13_53_48_2.csv,85.23042901,37.94560798,17.54385965,52.05053796,259.5144825,652.5041538,2.514326551,322.7300152,256.9277134,120.1663067,10,5,50,2,10_5_50_2,5-50-2
24,PS-10_005_50_06_01_14_45_39_0.csv,79.16698203,46.18411255,9.615384615,86.15664346,147.8254995,495.1219916,3.349367959,103.7755989,434.2415781,120.5591379,10,5,50,0,10_5_50_0,5-50-0
25,PS-10_005_50_06_01_14_45_39_1.csv,80.62673643,29.3858524,8.125,46.79157449,94.60190257,610.9994098,6.45863765,77.01980126,69.25408799,120.4781249,10,5,50,1,10_5_50_1,5-50-1
26,PS-10_005_50_06_01_14_45_39_2.csv,80.99717172,27.74132835,9.202453988,36.03205424,86.68305303,256.6494336,2.960779814,38.52547972,36.38524939,120.5118774,10,5,50,2,10_5_50_2,5-50-2
27,PS-10_007_47_05_29_15_55_26_0.csv,78.43734071,50.01474963,28.125,77.88418586,298.5350777,1041.66245,3.489246416,1334.345353,1622.540471,120.7473518,10,7,47,0,10_7_47_0,7-47-0
28,PS-10_007_47_05_29_15_55_26_1.csv,79.97664417,47.6503251,22.5,61.24624407,649.88178,697.4417224,1.073182452,469.9638188,711.8664786,120.1292053,10,7,47,1,10_7_47_1,7-47-1
29,PS-10_007_50_05_29_16_03_21_0.csv,79.17871102,47.61925127,26.41509434,70.6485221,478.7590545,438.5485032,0.916010881,1369.065098,693.9968633,120.2923906,10,7,50,0,10_7_50_0,7-50-0
30,PS-10_007_50_05_29_16_03_21_1.csv,77.87230728,49.16899784,29.93630573,71.47493203,705.5453568,769.6600077,1.090872472,428.8120382,889.5647169,120.4948044,10,7,50,1,10_7_50_1,7-50-1
31,PS-10_007_50_05_29_16_03_21_2.csv,82.01542229,40.8441448,19.39393939,65.91381895,195.3718523,762.7043352,3.903859877,555.3055697,251.7314423,120.3386914,10,7,50,2,10_7_50_2,7-50-2
32,PS-10_008_47_05_29_16_09_42_0.csv,92.77265393,39.86037625,17.93478261,63.42247502,223.8138138,580.8311957,2.595153471,1448.217343,1130.615459,120.3238545,10,8,47,0,10_8_47_0,8-47-0
33,PS-10_008_47_05_29_16_09_42_1.csv,95.18196332,43.51756851,21.27659574,55.63272253,386.5715344,849.5480729,2.197647776,331.1278278,158.8672669,120.7327985,10,8,47,1,10_8_47_1,8-47-1
34,PS-10_008_50_05_29_16_17_23_0.csv,88.6823855,44.11068119,23.29545455,72.60362284,379.8244406,587.1311555,1.545796144,156.4044055,1142.212955,120.5990886,10,8,50,0,10_8_50_0,8-50-0
35,PS-10_009_47_05_31_20_19_42_0.csv,74.12997126,53.20403425,29.33333333,66.86770511,400.936884,571.4694618,1.42533522,144.1064169,310.7061673,120.431863,10,9,47,0,10_9_47_0,9-47-0
36,PS-10_009_47_05_31_20_19_42_1.csv,74.83854151,54.88422324,30.6122449,101.9285423,932.7396873,1941.806673,2.081831298,126.5566909,1599.641065,120.1326974,10,9,47,1,10_9_47_1,9-47-1
37,PS-10_009_50_05_31_20_28_01_0.csv,81.89507867,63.11044358,34.35582822,98.03981795,904.6378905,1309.284139,1.447301902,136.9786098,1542.188998,120.5262293,10,9,50,0,10_9_50_0,9-50-0
38,PS-10_009_50_05_31_20_28_01_1.csv,79.29567211,60.0477081,35.22012579,78.3094663,1173.536975,1806.052124,1.538981867,276.6391491,294.6294469,120.7107336,10,9,50,1,10_9_50_1,9-50-1
39,PS-10_010_47_05_29_13_00_30_0.csv,71.47138745,57.89607378,22.22222222,85.00922,652.8998272,1842.657724,2.822267134,375.5758787,1036.756262,120.6421218,10,10,47,0,10_10_47_0,10-47-0
40,PS-10_010_47_05_29_13_00_30_1.csv,76.70800186,49.04113742,27.56410256,69.31961649,455.7007156,1282.47751,2.814297775,102.6452846,1082.607602,120.2447158,10,10,47,1,10_10_47_1,10-47-1
41,PS-10_010_50_05_29_13_08_48_0.csv,76.44034794,40.50834204,17.8343949,73.59202862,248.9091666,1320.427988,5.304858822,519.9069418,438.8049598,120.4505491,10,10,50,0,10_10_50_0,10-50-0
42,PS-10_010_50_05_29_13_08_48_1.csv,76.04957295,46.18275493,21.42857143,70.80424366,264.8180022,1966.153106,7.424544743,956.0575823,178.1278803,120.3820291,10,10,50,1,10_10_50_1,10-50-1
43,PS-10_010_50_05_29_13_08_48_2.csv,76.80922753,48.47882829,21.65605096,66.53291198,723.2138597,1181.457109,1.633620668,108.6365914,781.1481749,120.357045,10,10,50,2,10_10_50_2,10-50-2
44,PS-10_011_47_05_27_10_47_46_0.csv,72.95800767,33.38147937,10.66666667,53.0485336,258.9832106,950.8474039,3.671463497,142.70565,521.6742104,120.5983074,10,11,47,0,10_11_47_0,11-47-0
45,PS-10_011_47_05_27_10_47_46_1.csv,73.39314074,46.33221081,25.33333333,77.00885959,639.4868861,2192.395769,3.42836705,367.1429975,531.4686758,120.383991,10,11,47,1,10_11_47_1,11-47-1
46,PS-10_011_50_05_27_10_55_24_0.csv,74.50705973,62.19837976,32.66666667,75.47364399,971.436064,1321.169594,1.360017034,416.2331828,1043.944502,120.1904295,10,11,50,0,10_11_50_0,11-50-0
47,PS-10_011_50_05_27_10_55_24_1.csv,72.71862022,55.49074367,21.23287671,101.1636948,554.7426771,1651.635427,2.977300098,189.731334,3817.198411,120.249078,10,11,50,1,10_11_50_1,11-50-1
48,PS-10_012_47_05_27_10_41_29_0.csv,78.90102109,34.93154482,11.875,58.1219835,205.5492215,437.667903,2.129260815,351.9307117,155.3796725,120.1717228,10,12,47,0,10_12_47_0,12-47-0
49,PS-10_012_47_05_27_10_41_29_1.csv,82.43758188,37.76204232,13.69047619,46.22704731,137.8371201,369.2117737,2.678609169,112.7632262,176.828308,120.5565521,10,12,47,1,10_12_47_1,12-47-1
50,PS-10_012_50_05_27_10_49_18_0.csv,80.41994,40.32389818,20.98765432,55.15487096,241.6755662,505.6548257,2.092287746,106.0032742,296.2399426,120.1581543,10,12,50,0,10_12_50_0,12-50-0
51,PS-10_013_47_05_27_13_39_00_0.csv,73.481639,47.29462268,25.34246575,83.93107328,412.0880631,750.4666649,1.821131773,391.8951587,1885.199719,120.1190876,10,13,47,0,10_13_47_0,13-47-0
52,PS-10_013_47_05_27_13_39_00_1.csv,75.58586103,47.58466356,25,67.31838812,196.901431,811.9212507,4.123490858,188.8063977,675.1712151,120.5575897,10,13,47,1,10_13_47_1,13-47-1
53,PS-10_013_47_05_27_13_39_00_2.csv,73.44941559,52.69604961,28.36879433,71.55246013,208.4691907,2716.758925,13.03194451,5031.208064,5279.316905,120.200265,10,13,47,2,10_13_47_2,13-47-2
54,PS-10_013_50_05_27_13_47_56_0.csv,67.80704076,42.26805756,20.4379562,57.88243191,234.2851031,491.4423677,2.097625334,292.0013014,919.9834182,120.4096572,10,13,50,0,10_13_50_0,13-50-0
55,PS-10_014_50_05_27_14_02_07_0.csv,78.91778847,33.00263489,11.46496815,53.05876861,206.7034894,614.3099307,2.971937883,256.7856487,683.0196487,120.2375529,10,14,50,0,10_14_50_0,14-50-0
56,PS-10_015_47_06_02_13_59_50_0.csv,72.75299558,33.36371452,12.32876712,43.35973545,222.8177997,303.5798939,1.362458001,128.8214472,310.4784689,120.3302909,10,15,47,0,10_15_47_0,15-47-0
57,PS-10_015_47_06_02_13_59_50_1.csv,71.30094298,44.16136556,16.78321678,56.23608622,336.5313493,900.3753068,2.675457453,655.6663783,68.35494155,120.1095371,10,15,47,1,10_15_47_1,15-47-1
58,PS-10_015_50_06_02_14_07_59_0.csv,71.97066759,36.77459046,15.38461538,57.43766091,154.3596762,296.6409797,1.921751761,245.8933596,72.14527933,120.0557696,10,15,50,0,10_15_50_0,15-50-0
59,PS-10_015_50_06_02_14_07_59_1.csv,71.62808605,39.06838696,13.88888889,48.0366002,234.2779996,419.1881415,1.789276595,340.3059997,129.7359239,120.4082874,10,15,50,1,10_15_50_1,15-50-1
60,PS-10_015_50_06_02_14_07_59_2.csv,72.29062053,35.29721828,14.28571429,46.70208887,241.0050776,484.5425624,2.010507692,467.15232,130.4064414,120.147578,10,15,50,2,10_15_50_2,15-50-2
61,PS-10_016_47_05_31_14_10_46_0.csv,73.86380424,17.57982934,1.342281879,46.77500876,81.85153158,640.7866892,7.828646291,120.8482958,433.8724221,120.6734417,10,16,47,0,10_16_47_0,16-47-0
62,PS-10_016_47_05_31_14_10_46_1.csv,74.64138934,42.55933773,16.89189189,74.72902989,170.4588497,1067.063742,6.259949212,1023.606376,938.4200083,120.7172744,10,16,47,1,10_16_47_1,16-47-1
63,PS-10_016_50_05_31_14_18_44_0.csv,71.81351489,35.81517585,13.10344828,50.84828242,286.5255148,534.7962506,1.866487356,203.9739553,270.2475096,120.1244149,10,16,50,0,10_16_50_0,16-50-0
64,PS-10_016_50_05_31_14_18_44_1.csv,71.25200534,23.22581892,5.594405594,31.88637961,60.08555776,275.1297929,4.578967113,100.5925112,84.32983874,120.0385863,10,16,50,1,10_16_50_1,16-50-1
65,PS-10_016_50_05_31_14_18_44_2.csv,69.94237501,37.27254078,13.38028169,48.25339582,517.1721433,636.1139631,1.22998497,240.926779,409.1387901,120.39101,10,16,50,2,10_16_50_2,16-50-2
66,PS-10_016_50_05_31_14_18_44_3.csv,68.26043272,16.44257331,2.173913043,33.23561642,25.94225033,83.44936445,3.216735765,100.5709929,175.0505382,120.254147,10,16,50,3,10_16_50_3,16-50-3
67,PS-10_017_47_05_27_16_59_12_0.csv,71.83934633,31.89852303,12.5,52.89681091,195.2124557,773.667611,3.963208231,546.6863051,191.2269696,120.0128715,10,17,47,0,10_17_47_0,17-47-0
68,PS-10_017_47_05_27_16_59_12_1.csv,71.60581946,22.75444384,4.166666667,35.53578918,128.3518277,306.8126965,2.390403799,69.9759959,218.1713164,120.6711998,10,17,47,1,10_17_47_1,17-47-1
69,PS-10_017_50_05_27_17_07_17_0.csv,70.20650408,29.57976889,10.63829787,46.90098439,138.5687349,295.5081178,2.132574263,106.6247138,578.737168,120.3290666,10,17,50,0,10_17_50_0,17-50-0
70,PS-10_017_50_05_27_17_07_17_1.csv,70.3125,29.97677152,9.79020979,52.74233306,229.3201189,885.4146305,3.861042088,378.0482137,480.4784562,120.370472,10,17,50,1,10_17_50_1,17-50-1
71,PS-10_017_50_05_27_17_07_17_2.csv,69.86139082,18.76666082,2.142857143,29.71411814,54.84734154,158.5847785,2.891384961,76.62885449,88.92077983,120.2060758,10,17,50,2,10_17_50_2,17-50-2
72,PS-10_017_50_05_27_17_07_17_3.csv,70.6212803,35.23429323,8.450704225,60.33430455,238.9922011,807.8552303,3.38025771,562.1768246,795.5587187,120.7612758,10,17,50,3,10_17_50_3,17-50-3
73,PS-10_018_47_05_27_16_31_52_0.csv,79.39172904,49.04940444,22.78481013,102.6531292,335.8280263,1222.853058,3.641307343,296.6011319,1870.984882,120.7168211,10,18,47,0,10_18_47_0,18-47-0
74,PS-10_018_47_05_27_16_31_52_1.csv,84.49008859,45.87817291,22.02380952,79.75220519,354.324673,520.0870688,1.467826286,602.2465171,1549.516984,120.0634325,10,18,47,1,10_18_47_1,18-47-1
75,PS-10_018_50_05_27_16_39_49_0.csv,77.05292634,50.81293962,27.92207792,71.51384444,283.5798313,976.2039938,3.44243097,742.0323521,651.5651107,120.4018186,10,18,50,0,10_18_50_0,18-50-0
76,PS-10_018_50_05_27_16_39_49_1.csv,84.16923742,48.57032442,25.74850299,68.271873,361.9580736,592.4134042,1.636690676,410.850638,500.7322756,120.5787234,10,18,50,1,10_18_50_1,18-50-1
77,PS-10_018_50_05_27_16_39_49_2.csv,84.81445312,40.3564659,19.04761905,82.50121645,120.5035894,569.6836125,4.727524013,53.75410778,596.9209927,120.6081911,10,18,50,2,10_18_50_2,18-50-2
78,PS-10_019_47_05_27_19_27_34_0.csv,53.17382813,49.40953576,13.39285714,103.5900315,133.5484061,1390.34775,10.410815,903.2877965,3127.045897,120.7379996,10,19,47,0,10_19_47_0,19-47-0
79,PS-10_019_47_05_27_19_27_34_1.csv,54.4921875,48.38979245,17.27272727,70.36501685,175.4541398,409.0645758,2.331461521,99.32518314,270.5010593,120.4848317,10,19,47,1,10_19_47_1,19-47-1
80,PS-10_019_47_05_27_19_27_34_2.csv,54.75535894,34.50116366,6.306306306,62.1064697,169.3275456,402.3349004,2.376074719,176.2137215,971.9301588,120.5656176,10,19,47,2,10_19_47_2,19-47-2
81,PS-10_019_50_05_27_19_35_51_0.csv,53.61328125,65.32430815,27.45098039,99.11868942,452.8427349,2876.16969,6.351365426,1108.090007,2404.654522,121.1301928,10,19,50,0,10_19_50_0,19-50-0
82,PS-10_019_50_05_27_19_35_51_1.csv,53.41553191,62.0067851,23.36448598,87.8899851,447.7793749,1980.177152,4.422216081,219.4687428,1609.406801,120.3250785,10,19,50,1,10_19_50_1,19-50-1
83,PS-10_021_47_05_28_20_10_00_0.csv,78.23607155,54.30576087,30.37974684,88.77126454,337.2910474,1757.559507,5.210809836,542.0671156,780.6983702,120.6711061,10,21,47,0,10_21_47_0,21-47-0
84,PS-10_021_47_05_28_20_10_00_1.csv,75.8871717,56.40254853,29.48717949,87.45361896,242.1692164,857.6145943,3.541385676,410.308988,250.4080803,120.0852854,10,21,47,1,10_21_47_1,21-47-1
85,PS-10_022_50_05_28_20_03_30_0.csv,69.80963126,35.55531828,15,57.6479163,301.1402314,532.2360093,1.767402538,352.2013028,901.0054579,120.6598592,10,22,50,0,10_22_50_0,22-50-0
86,PS-10_023_47_05_29_20_08_34_0.csv,76.89909635,29.90916352,7.096774194,42.91159467,99.22118692,186.7126916,1.881782484,49.87870072,168.9334916,120.3639374,10,23,47,0,10_23_47_0,23-47-0
87,PS-10_023_47_05_29_20_08_34_1.csv,78.68965473,31.78066913,9.554140127,44.04546114,102.9130008,528.6313862,5.136682269,93.46861257,122.186151,120.0631121,10,23,47,1,10_23_47_1,23-47-1
88,PS-10_023_50_05_29_20_16_47_0.csv,78.21082442,33.57737321,13.37579618,47.62918047,153.8867636,473.0640204,3.074104681,122.1669987,506.6555146,120.1066311,10,23,50,0,10_23_50_0,23-50-0
89,PS-10_023_50_05_29_20_16_47_1.csv,76.03539588,39.13151156,16.55629139,65.78401332,295.8408997,1328.341975,4.490055215,848.7132685,348.2817334,120.2978023,10,23,50,1,10_23_50_1,23-50-1
90,PS-10_023_50_05_29_20_16_47_2.csv,79.50085834,37.24177859,14.9068323,54.53720067,274.0753938,653.413996,2.384066614,55.18833019,707.1774776,120.0169476,10,23,50,2,10_23_50_2,23-50-2
91,PS-10_024_47_05_29_20_13_09_0.csv,81.46774662,41.05043891,12.57861635,89.29445166,278.9168805,410.9696517,1.473448473,112.1587968,915.3392581,120.6320515,10,24,47,0,10_24_47_0,24-47-0
92,PS-10_024_47_05_29_20_13_09_1.csv,76.66368435,44.95221437,18.83116883,109.3345895,369.1611501,1687.049052,4.569952857,3156.4511,4659.555089,120.0917922,10,24,47,1,10_24_47_1,24-47-1
93,PS-10_024_50_05_29_20_21_07_0.csv,85.25390625,40.97584516,21.89349112,72.28781961,334.1747939,754.8076143,2.258720969,303.342514,600.3879238,120.2395919,10,24,50,0,10_24_50_0,24-50-0
94,PS-10_025_47_05_31_10_55_49_0.csv,71.79952486,23.34459184,3.448275862,58.29023627,109.274701,373.6406099,3.419278263,290.5378458,782.0974979,120.718156,10,25,47,0,10_25_47_0,25-47-0
95,PS-10_025_47_05_31_10_55_49_1.csv,72.94921875,33.53596027,14.48275862,70.2898444,176.7355763,1104.190479,6.247697842,1648.955325,951.5652075,120.2894547,10,25,47,1,10_25_47_1,25-47-1
96,PS-10_025_50_05_31_11_04_01_0.csv,69.29332624,30.26702689,8.633093525,62.95529969,161.7351316,384.3605975,2.376481805,540.6132189,1003.112203,120.9101256,10,25,50,0,10_25_50_0,25-50-0
97,PS-10_025_50_05_31_11_04_01_1.csv,68.01334425,44.34571044,18.43971631,102.9064154,221.8944762,519.1225758,2.339502022,498.3725415,5867.704716,120.7688953,10,25,50,1,10_25_50_1,25-50-1
98,PS-10_025_50_05_31_11_04_01_2.csv,67.28926812,45.27298706,22.05882353,67.93205525,433.7224168,1142.306815,2.633727866,67.9164804,741.8693288,120.0945456,10,25,50,2,10_25_50_2,25-50-2
99,PS-10_026_47_06_01_17_12_02_0.csv,68.0537644,50.18013311,24.63768116,61.41759081,614.4222821,986.8617588,1.606162061,413.4318704,119.1839722,120.1581636,10,26,47,0,10_26_47_0,26-47-0
100,PS-10_026_47_06_01_17_12_02_1.csv,68.08937199,50.60321192,27.3381295,80.84827975,481.3669778,1326.412248,2.75551151,199.6089625,754.1273921,120.8590418,10,26,47,1,10_26_47_1,26-47-1
101,PS-10_026_50_06_01_17_20_11_0.csv,62.29651775,77.09427907,39.53488372,105.0994355,622.235502,1912.40213,3.073437829,196.312406,2912.595286,120.9695246,10,26,50,0,10_26_50_0,26-50-0
102,PS-10_027_47_05_30_19_54_47_0.csv,76.01554239,53.33713671,26.14379085,83.54676377,407.7313589,1674.405835,4.106639821,262.9498534,1081.067133,120.5571513,10,27,47,0,10_27_47_0,27-47-0
103,PS-10_027_47_05_30_19_54_47_1.csv,78.67020491,48.78349909,24.6835443,74.08943123,388.3143273,1113.104351,2.866503429,2303.493966,982.3683776,120.0436732,10,27,47,1,10_27_47_1,27-47-1
104,PS-10_027_50_05_30_20_02_47_0.csv,72.0336499,65.32187116,33.56164384,101.2738757,800.9178916,2181.241195,2.72342673,1144.314994,376.6206339,120.6656238,10,27,50,0,10_27_50_0,27-50-0
105,PS-10_027_50_05_30_20_02_47_1.csv,66.35694314,52.71584514,27.00729927,100.9381761,299.2758242,1258.290868,4.2044521,516.8338858,2863.679661,120.1561933,10,27,50,1,10_27_50_1,27-50-1
106,PS-10_027_50_05_30_20_02_47_2.csv,74.60130257,50.7522216,26.71232877,83.42342235,499.1514269,1373.507787,2.751685587,100.5236483,792.6437067,120.4426402,10,27,50,2,10_27_50_2,27-50-2
107,PS-10_028_47_05_29_13_21_08_0.csv,76.00070201,56.49490053,29.41176471,76.41453003,480.0490235,849.2983678,1.769190908,181.6661444,1089.48743,120.6712836,10,28,47,0,10_28_47_0,28-47-0
108,PS-10_028_47_05_29_13_21_08_1.csv,74.08758196,63.13249689,33.55704698,85.39183285,594.9971385,1704.974043,2.865516374,794.4990688,1086.890097,120.4561298,10,28,47,1,10_28_47_1,28-47-1
109,PS-10_028_47_05_29_13_21_08_2.csv,74.61587524,49.53503153,28.66666667,70.75470441,337.6847019,1133.251382,3.355945283,588.2775134,771.6228588,120.4092737,10,28,47,2,10_28_47_2,28-47-2
110,PS-10_028_50_05_29_13_30_42_0.csv,76.65792921,37.7570839,18.83116883,58.76612782,262.7942142,763.9601763,2.907066195,782.026254,451.1229359,120.1876448,10,28,50,0,10_28_50_0,28-50-0
111,PS-10_028_50_05_29_13_30_42_1.csv,74.13845386,33.69938736,13.24503311,55.9451607,171.1572811,644.4718094,3.765377699,334.089028,667.3064992,120.729067,10,28,50,1,10_28_50_1,28-50-1
112,PS-10_028_50_05_29_13_30_42_2.csv,74.92093617,38.17853191,19.86754967,59.37926297,306.5384186,1116.602296,3.642617786,441.5987741,259.1140036,120.411363,10,28,50,2,10_28_50_2,28-50-2
113,PS-10_029_50_05_30_13_49_54_0.csv,78.8442421,44.2178903,17.94871795,83.43715166,287.269716,483.9475646,1.684645257,178.7632776,764.3650771,120.2615082,10,29,50,0,10_29_50_0,29-50-0
114,PS-10_029_50_05_30_13_49_54_1.csv,83.37140007,29.90765882,10.11904762,37.96484998,162.2835978,232.734133,1.434119875,89.61480507,72.61498694,120.5673597,10,29,50,1,10_29_50_1,29-50-1
115,PS-10_030_47_05_30_14_13_40_0.csv,72.97541381,41.8494119,15.54054054,57.8334267,368.0474642,685.5426727,1.862647455,136.2877147,202.1234397,120.7379007,10,30,47,0,10_30_47_0,30-47-0
116,PS-10_030_47_05_30_14_13_40_1.csv,71.85279267,50.07897206,27.39726027,63.32178761,628.4466129,463.0095918,0.736752466,704.4473187,621.714188,120.3450802,10,30,47,1,10_30_47_1,30-47-1
117,PS-10_030_50_05_30_14_20_44_0.csv,74.08437877,48.36544984,25.65789474,69.40106954,546.2041961,2386.806519,4.369806267,345.4298025,193.5463413,120.3033155,10,30,50,0,10_30_50_0,30-50-0
118,PS-10_031_47_05_31_14_20_05_0.csv,72.42521,39.54232823,17.80821918,48.136597,309.2631669,538.5241726,1.741313646,141.1091887,53.3301399,120.0288705,10,31,47,0,10_31_47_0,31-47-0
119,PS-10_031_47_05_31_14_20_05_1.csv,70.1016512,40.09879587,19.71830986,54.92239597,199.5859138,1187.074504,5.947686793,146.4182785,453.1563373,120.805395,10,31,47,1,10_31_47_1,31-47-1
120,PS-10_031_50_05_31_14_28_30_0.csv,70.17746633,42.26672384,14.89361702,52.14739779,256.3393372,593.9522525,2.317054647,89.07414207,164.8516191,120.8307649,10,31,50,0,10_31_50_0,31-50-0
121,PS-10_031_50_05_31_14_28_30_1.csv,70.50480144,37.12012971,13.98601399,56.93669358,223.998981,1240.640095,5.538597046,179.5555071,174.1650291,120.6037543,10,31,50,1,10_31_50_1,31-50-1
122,PS-10_031_50_05_31_14_28_30_2.csv,74.14836222,29.64500167,7.382550336,41.88838421,200.8717504,433.1376524,2.156289531,273.2295559,237.186915,120.336926,10,31,50,2,10_31_50_2,31-50-2
123,PS-10_032_47_05_31_16_34_00_0.csv,72.22479154,48.78699067,29.45205479,58.66602186,468.7954034,776.1788903,1.655687928,508.5884799,426.2880261,120.689629,10,32,47,0,10_32_47_0,32-47-0
124,PS-10_032_47_05_31_16_34_00_1.csv,73.55882062,54.17406699,28.36879433,87.22632446,334.6146998,1765.280154,5.275560683,639.05862,1700.609172,120.0150384,10,32,47,1,10_32_47_1,32-47-1
125,PS-10_032_50_05_31_16_42_14_0.csv,73.20606772,46.53107214,19.8630137,68.63966511,331.70501,1325.920131,3.997287019,564.4685127,497.304037,120.2430245,10,32,50,0,10_32_50_0,32-50-0
126,PS-10_033_47_05_31_17_11_18_0.csv,71.62981031,52.79277424,29.16666667,64.91914855,494.3690162,1199.912791,2.427160181,146.0986497,400.9321273,120.6294399,10,33,47,0,10_33_47_0,33-47-0
127,PS-10_033_47_05_31_17_11_18_1.csv,73.74321501,50.9865875,30.87248322,67.40233453,474.897393,2367.670296,4.985646017,162.3130072,125.0473478,120.0449619,10,33,47,1,10_33_47_1,33-47-1
128,PS-10_033_50_05_31_17_19_45_0.csv,71.9824819,49.1514995,25.51724138,76.10975355,635.0810306,1768.992382,2.78545933,1220.646106,843.4967809,120.8151108,10,33,50,0,10_33_50_0,33-50-0
129,PS-10_033_50_05_31_17_19_45_1.csv,71.48939527,60.32021099,35.17241379,96.10679425,481.7710524,2785.687456,5.782181064,743.6930889,1446.981476,120.3751603,10,33,50,1,10_33_50_1,33-50-1
